"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Madhya Pradesh","East Nimar","2023-02-11","2023","02","0.3665613087","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-12","2023","02","0.3776309442","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-13","2023","02","0.4622567766","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-15","2023","02","0.4481117882","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-22","2023","02","0.0004492655","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-02","2023","02","0.0003228599","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Guna","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-24","2023","02","0.6217199288","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Gwalior","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-16","2023","02","0.0371891914","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-17","2023","02","0.0806544981","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-18","2023","02","0.2781262925","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-19","2023","02","0.3334548598","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-20","2023","02","0.2089043245","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-21","2023","02","0.3609102171","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-22","2023","02","0.0006403355","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-24","2023","02","0.0008168564","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-02","2023","02","0.3870876492","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-03","2023","02","0.3881212876","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-04","2023","02","0.2805770047","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-05","2023","02","0.2077150367","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-06","2023","02","0.3201004238","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-07","2023","02","0.2003945152","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-11","2023","02","0.2166548944","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-12","2023","02","0.3126104734","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-13","2023","02","0.3731420199","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Harda","2023-02-15","2023","02","0.4364706139","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-16","2023","02","0.0759053112","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-17","2023","02","0.0431640677","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-18","2023","02","0.0550848571","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-19","2023","02","0.0839890977","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-20","2023","02","0.1756970438","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-21","2023","02","0.2096648957","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-22","2023","02","6.35019E-5","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-23","2023","02","0.0002086393","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-01","2023","02","7.8105E-6","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-02","2023","02","0.0861462082","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-03","2023","02","0.1493596943","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-04","2023","02","0.2289430657","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-05","2023","02","0.1333510642","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-06","2023","02","0.0797423141","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-12","2023","02","7.366E-7","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-13","2023","02","7.366E-7","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2023-02-15","2023","02","0.063099733","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-16","2023","02","8.868E-7","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-18","2023","02","0.051317559","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-19","2023","02","0.0100820523","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-21","2023","02","5.61288E-5","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-07","2023","02","0.0171661368","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-11","2023","02","9.7543E-6","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-12","2023","02","9.7543E-6","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-16","2023","02","0.0016744824","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-17","2023","02","0.000936309","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-20","2023","02","0.0042025222","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-21","2023","02","0.0080235247","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-22","2023","02","0.0074028278","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-02","2023","02","0.0037344823","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-03","2023","02","0.0074428181","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-04","2023","02","0.0042941136","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-05","2023","02","0.0028433479","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-08","2023","02","0.0027553565","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2023-02-15","2023","02","0.0034868129","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-16","2023","02","0.0001978983","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-18","2023","02","0.0007510519","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-19","2023","02","7.22079E-5","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-21","2023","02","7.71311E-5","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-02","2023","02","0.0004480948","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-03","2023","02","7.22079E-5","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-04","2023","02","0.0004407112","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-06","2023","02","0.0005203026","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2023-02-15","2023","02","7.22079E-5","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-16","2023","02","3.5646E-5","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-17","2023","02","0.0029994386","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-18","2023","02","0.001972786","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-20","2023","02","0.0024385859","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-21","2023","02","0.0079813443","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-22","2023","02","0.002944522","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-01","2023","02","0.0019586145","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-02","2023","02","0.006459557","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-03","2023","02","0.0088465985","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-04","2023","02","0.0087308651","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-05","2023","02","0.0127310092","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-06","2023","02","0.0032916564","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-07","2023","02","0.0075107277","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-08","2023","02","0.0031978608","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2023-02-15","2023","02","0.009198826","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-16","2023","02","0.0005185242","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-18","2023","02","0.000114283","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-21","2023","02","0.0002768706","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-22","2023","02","7.8921E-6","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-03","2023","02","2.06562E-5","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-07","2023","02","0.003948906","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-11","2023","02","0.0421591403","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-12","2023","02","0.0061302076","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-16","2023","02","0.002195304","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-17","2023","02","0.001335755","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-20","2023","02","0.001703958","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-21","2023","02","0.0085164177","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-22","2023","02","0.017878084","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-02","2023","02","0.0024454857","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-03","2023","02","0.0092976262","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-04","2023","02","0.0057003887","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-05","2023","02","0.0037756463","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-08","2023","02","0.0010403287","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2023-02-15","2023","02","0.0011528548","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-16","2023","02","0.0246857237","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-17","2023","02","0.0902653158","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-18","2023","02","0.3951012529","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-19","2023","02","0.4751549335","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-20","2023","02","0.2566905627","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-21","2023","02","0.1101262677","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-22","2023","02","0.2129871281","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-23","2023","02","0.1760762369","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-01","2023","02","0.0223447473","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-02","2023","02","0.0612206557","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-03","2023","02","0.2948622028","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-04","2023","02","0.0952111437","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-06","2023","02","0.1816414057","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-07","2023","02","0.0071115202","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-08","2023","02","0.1872951164","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-12","2023","02","0.014800945","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2023-02-15","2023","02","0.1044626143","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2023-02-24","2023","02","3.4502838959","NRSC VIC MODEL"
